"TIME","GEO","CITIZEN","SEX","AGE","ASYL_APP","UNIT","Value"
"2015M11","Bulgaria","Iraq","Total","Total","Asylum applicant","Person","1 030"
"2015M11","Bulgaria","Iraq","Total","Total","First time applicant","Person","1 025"
"2015M11","Bulgaria","Syria","Total","Total","Asylum applicant","Person","320"
"2015M11","Bulgaria","Syria","Total","Total","First time applicant","Person","320"
"2015M11","Czech Republic","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M11","Czech Republic","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M11","Czech Republic","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M11","Czech Republic","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M11","Czech Republic","Iraq","Total","Total","Asylum applicant","Person","15"
"2015M11","Czech Republic","Iraq","Total","Total","First time applicant","Person","15"
"2015M11","Czech Republic","Syria","Total","Total","Asylum applicant","Person","10"
"2015M11","Czech Republic","Syria","Total","Total","First time applicant","Person","10"
"2015M11","Denmark","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M11","Denmark","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M11","Denmark","Afghanistan","Total","Total","Asylum applicant","Person","710"
"2015M11","Denmark","Afghanistan","Total","Total","First time applicant","Person","710"
"2015M11","Denmark","Iraq","Total","Total","Asylum applicant","Person","435"
"2015M11","Denmark","Iraq","Total","Total","First time applicant","Person","435"
"2015M11","Denmark","Syria","Total","Total","Asylum applicant","Person","1 935"
"2015M11","Denmark","Syria","Total","Total","First time applicant","Person","1 935"
"2015M11","Germany (until 1990 former territory of the FRG)","European Union (28 countries)","Total","Total","Asylum applicant","Person","5"
"2015M11","Germany (until 1990 former territory of the FRG)","European Union (28 countries)","Total","Total","First time applicant","Person","5"
"2015M11","Germany (until 1990 former territory of the FRG)","Afghanistan","Total","Total","Asylum applicant","Person","5 380"
"2015M11","Germany (until 1990 former territory of the FRG)","Afghanistan","Total","Total","First time applicant","Person","5 335"
"2015M11","Germany (until 1990 former territory of the FRG)","Iraq","Total","Total","Asylum applicant","Person","4 575"
"2015M11","Germany (until 1990 former territory of the FRG)","Iraq","Total","Total","First time applicant","Person","4 485"
"2015M11","Germany (until 1990 former territory of the FRG)","Syria","Total","Total","Asylum applicant","Person","31 050"
"2015M11","Germany (until 1990 former territory of the FRG)","Syria","Total","Total","First time applicant","Person","30 865"
"2015M11","Estonia","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M11","Estonia","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M11","Estonia","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M11","Estonia","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M11","Estonia","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M11","Estonia","Iraq","Total","Total","First time applicant","Person","0"
"2015M11","Estonia","Syria","Total","Total","Asylum applicant","Person","0"
"2015M11","Estonia","Syria","Total","Total","First time applicant","Person","0"
"2015M11","Ireland","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M11","Ireland","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M11","Ireland","Afghanistan","Total","Total","Asylum applicant","Person","10"
"2015M11","Ireland","Afghanistan","Total","Total","First time applicant","Person","10"
"2015M11","Ireland","Iraq","Total","Total","Asylum applicant","Person","5"
"2015M11","Ireland","Iraq","Total","Total","First time applicant","Person","5"
"2015M11","Ireland","Syria","Total","Total","Asylum applicant","Person","5"
"2015M11","Ireland","Syria","Total","Total","First time applicant","Person","5"
"2015M11","Greece","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M11","Greece","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M11","Greece","Afghanistan","Total","Total","Asylum applicant","Person","90"
"2015M11","Greece","Afghanistan","Total","Total","First time applicant","Person","75"
"2015M11","Greece","Iraq","Total","Total","Asylum applicant","Person","140"
"2015M11","Greece","Iraq","Total","Total","First time applicant","Person","135"
"2015M11","Greece","Syria","Total","Total","Asylum applicant","Person","255"
"2015M11","Greece","Syria","Total","Total","First time applicant","Person","235"
"2015M11","Spain","European Union (28 countries)","Total","Total","Asylum applicant","Person",":"
"2015M11","Spain","European Union (28 countries)","Total","Total","First time applicant","Person",":"
"2015M11","Spain","Afghanistan","Total","Total","Asylum applicant","Person",":"
"2015M11","Spain","Afghanistan","Total","Total","First time applicant","Person",":"
"2015M11","Spain","Iraq","Total","Total","Asylum applicant","Person",":"
"2015M11","Spain","Iraq","Total","Total","First time applicant","Person",":"
"2015M11","Spain","Syria","Total","Total","Asylum applicant","Person",":"
"2015M11","Spain","Syria","Total","Total","First time applicant","Person",":"
"2015M11","France","European Union (28 countries)","Total","Total","Asylum applicant","Person",":"
"2015M11","France","European Union (28 countries)","Total","Total","First time applicant","Person",":"
"2015M11","France","Afghanistan","Total","Total","Asylum applicant","Person","420"
"2015M11","France","Afghanistan","Total","Total","First time applicant","Person","415"
"2015M11","France","Iraq","Total","Total","Asylum applicant","Person","210"
"2015M11","France","Iraq","Total","Total","First time applicant","Person","205"
"2015M11","France","Syria","Total","Total","Asylum applicant","Person","630"
"2015M11","France","Syria","Total","Total","First time applicant","Person","630"
"2015M11","Croatia","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M11","Croatia","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M11","Croatia","Afghanistan","Total","Total","Asylum applicant","Person","5"
"2015M11","Croatia","Afghanistan","Total","Total","First time applicant","Person","5"
"2015M11","Croatia","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M11","Croatia","Iraq","Total","Total","First time applicant","Person","0"
"2015M11","Croatia","Syria","Total","Total","Asylum applicant","Person","0"
"2015M11","Croatia","Syria","Total","Total","First time applicant","Person","0"
"2015M11","Italy","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M11","Italy","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M11","Italy","Afghanistan","Total","Total","Asylum applicant","Person","325"
"2015M11","Italy","Afghanistan","Total","Total","First time applicant","Person","325"
"2015M11","Italy","Iraq","Total","Total","Asylum applicant","Person","95"
"2015M11","Italy","Iraq","Total","Total","First time applicant","Person","95"
"2015M11","Italy","Syria","Total","Total","Asylum applicant","Person","35"
"2015M11","Italy","Syria","Total","Total","First time applicant","Person","35"
"2015M11","Cyprus","European Union (28 countries)","Total","Total","Asylum applicant","Person",":"
"2015M11","Cyprus","European Union (28 countries)","Total","Total","First time applicant","Person",":"
"2015M11","Cyprus","Afghanistan","Total","Total","Asylum applicant","Person",":"
"2015M11","Cyprus","Afghanistan","Total","Total","First time applicant","Person",":"
"2015M11","Cyprus","Iraq","Total","Total","Asylum applicant","Person",":"
"2015M11","Cyprus","Iraq","Total","Total","First time applicant","Person",":"
"2015M11","Cyprus","Syria","Total","Total","Asylum applicant","Person",":"
"2015M11","Cyprus","Syria","Total","Total","First time applicant","Person",":"
"2015M11","Latvia","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M11","Latvia","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M11","Latvia","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M11","Latvia","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M11","Latvia","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M11","Latvia","Iraq","Total","Total","First time applicant","Person","0"
"2015M11","Latvia","Syria","Total","Total","Asylum applicant","Person","0"
"2015M11","Latvia","Syria","Total","Total","First time applicant","Person","0"
"2015M11","Lithuania","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M11","Lithuania","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M11","Lithuania","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M11","Lithuania","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M11","Lithuania","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M11","Lithuania","Iraq","Total","Total","First time applicant","Person","0"
"2015M11","Lithuania","Syria","Total","Total","Asylum applicant","Person","0"
"2015M11","Lithuania","Syria","Total","Total","First time applicant","Person","0"
"2015M11","Luxembourg","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M11","Luxembourg","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M11","Luxembourg","Afghanistan","Total","Total","Asylum applicant","Person","70"
"2015M11","Luxembourg","Afghanistan","Total","Total","First time applicant","Person","70"
"2015M11","Luxembourg","Iraq","Total","Total","Asylum applicant","Person","160"
"2015M11","Luxembourg","Iraq","Total","Total","First time applicant","Person","160"
"2015M11","Luxembourg","Syria","Total","Total","Asylum applicant","Person","130"
"2015M11","Luxembourg","Syria","Total","Total","First time applicant","Person","130"
"2015M11","Hungary","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M11","Hungary","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M11","Hungary","Afghanistan","Total","Total","Asylum applicant","Person","100"
"2015M11","Hungary","Afghanistan","Total","Total","First time applicant","Person","70"
"2015M11","Hungary","Iraq","Total","Total","Asylum applicant","Person","20"
"2015M11","Hungary","Iraq","Total","Total","First time applicant","Person","15"
"2015M11","Hungary","Syria","Total","Total","Asylum applicant","Person","35"
"2015M11","Hungary","Syria","Total","Total","First time applicant","Person","30"
"2015M11","Malta","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M11","Malta","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M11","Malta","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M11","Malta","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M11","Malta","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M11","Malta","Iraq","Total","Total","First time applicant","Person","0"
"2015M11","Malta","Syria","Total","Total","Asylum applicant","Person","85"
"2015M11","Malta","Syria","Total","Total","First time applicant","Person","85"
"2015M11","Netherlands","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M11","Netherlands","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M11","Netherlands","Afghanistan","Total","Total","Asylum applicant","Person","900"
