"TIME","GEO","CITIZEN","SEX","AGE","ASYL_APP","UNIT","Value","Flag and Footnotes"
"2015M10","Germany (until 1990 former territory of the FRG)","Russia","Males","Total","Asylum applicant","Person","290",""
"2015M10","Germany (until 1990 former territory of the FRG)","Russia","Females","Total","Asylum applicant","Person","310",""
"2015M10","Germany (until 1990 former territory of the FRG)","Extra EU-28","Males","Total","Asylum applicant","Person","38,850",""
"2015M10","Germany (until 1990 former territory of the FRG)","Extra EU-28","Females","Total","Asylum applicant","Person","15,925",""
"2015M10","Germany (until 1990 former territory of the FRG)","Eritrea","Males","Total","Asylum applicant","Person","920",""
"2015M10","Germany (until 1990 former territory of the FRG)","Eritrea","Females","Total","Asylum applicant","Person","290",""
"2015M10","Germany (until 1990 former territory of the FRG)","Afghanistan","Males","Total","Asylum applicant","Person","2,650",""
"2015M10","Germany (until 1990 former territory of the FRG)","Afghanistan","Females","Total","Asylum applicant","Person","1,140",""
"2015M10","Germany (until 1990 former territory of the FRG)","Pakistan","Males","Total","Asylum applicant","Person","975",""
"2015M10","Germany (until 1990 former territory of the FRG)","Pakistan","Females","Total","Asylum applicant","Person","35",""
"2015M10","Germany (until 1990 former territory of the FRG)","Iraq","Males","Total","Asylum applicant","Person","3,040",""
"2015M10","Germany (until 1990 former territory of the FRG)","Iraq","Females","Total","Asylum applicant","Person","1,090",""
"2015M10","Germany (until 1990 former territory of the FRG)","Syria","Males","Total","Asylum applicant","Person","21,090",""
"2015M10","Germany (until 1990 former territory of the FRG)","Syria","Females","Total","Asylum applicant","Person","7,315",""
"2015M10","France","Albania","Males","Total","Asylum applicant","Person",":",""
"2015M10","France","Albania","Females","Total","Asylum applicant","Person",":",""
"2015M10","France","Serbia","Males","Total","Asylum applicant","Person",":",""
"2015M10","France","Serbia","Females","Total","Asylum applicant","Person",":",""
"2015M10","France","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person",":",""
"2015M10","France","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person",":",""
"2015M10","France","Russia","Males","Total","Asylum applicant","Person",":",""
"2015M10","France","Russia","Females","Total","Asylum applicant","Person",":",""
"2015M10","France","Extra EU-28","Males","Total","Asylum applicant","Person",":",""
"2015M10","France","Extra EU-28","Females","Total","Asylum applicant","Person",":",""
"2015M10","France","Eritrea","Males","Total","Asylum applicant","Person",":",""
"2015M10","France","Eritrea","Females","Total","Asylum applicant","Person",":",""
"2015M10","France","Afghanistan","Males","Total","Asylum applicant","Person",":",""
"2015M10","France","Afghanistan","Females","Total","Asylum applicant","Person",":",""
"2015M10","France","Pakistan","Males","Total","Asylum applicant","Person",":",""
"2015M10","France","Pakistan","Females","Total","Asylum applicant","Person",":",""
"2015M10","France","Iraq","Males","Total","Asylum applicant","Person",":",""
"2015M10","France","Iraq","Females","Total","Asylum applicant","Person",":",""
"2015M10","France","Syria","Males","Total","Asylum applicant","Person",":",""
"2015M10","France","Syria","Females","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Albania","Males","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Albania","Females","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Serbia","Males","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Serbia","Females","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Russia","Males","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Russia","Females","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Extra EU-28","Males","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Extra EU-28","Females","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Eritrea","Males","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Eritrea","Females","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Afghanistan","Males","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Afghanistan","Females","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Pakistan","Males","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Pakistan","Females","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Iraq","Males","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Iraq","Females","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Syria","Males","Total","Asylum applicant","Person",":",""
"2015M10","Italy","Syria","Females","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Albania","Males","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Albania","Females","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Serbia","Males","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Serbia","Females","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Russia","Males","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Russia","Females","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Extra EU-28","Males","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Extra EU-28","Females","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Eritrea","Males","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Eritrea","Females","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Afghanistan","Males","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Afghanistan","Females","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Pakistan","Males","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Pakistan","Females","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Iraq","Males","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Iraq","Females","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Syria","Males","Total","Asylum applicant","Person",":",""
"2015M10","Hungary","Syria","Females","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Albania","Males","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Albania","Females","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Serbia","Males","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Serbia","Females","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Russia","Males","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Russia","Females","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Extra EU-28","Males","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Extra EU-28","Females","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Eritrea","Males","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Eritrea","Females","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Afghanistan","Males","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Afghanistan","Females","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Pakistan","Males","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Pakistan","Females","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Iraq","Males","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Iraq","Females","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Syria","Males","Total","Asylum applicant","Person",":",""
"2015M10","Netherlands","Syria","Females","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Albania","Males","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Albania","Females","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Serbia","Males","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Serbia","Females","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Russia","Males","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Russia","Females","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Extra EU-28","Males","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Extra EU-28","Females","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Eritrea","Males","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Eritrea","Females","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Afghanistan","Males","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Afghanistan","Females","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Pakistan","Males","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Pakistan","Females","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Iraq","Males","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Iraq","Females","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Syria","Males","Total","Asylum applicant","Person",":",""
"2015M10","Slovenia","Syria","Females","Total","Asylum applicant","Person",":",""
"2015M10","Sweden","Albania","Males","Total","Asylum applicant","Person","165",""
"2015M10","Sweden","Albania","Females","Total","Asylum applicant","Person","85",""
"2015M10","Sweden","Serbia","Males","Total","Asylum applicant","Person","25",""
"2015M10","Sweden","Serbia","Females","Total","Asylum applicant","Person","20",""
"2015M10","Sweden","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","65",""
"2015M10","Sweden","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","20",""
"2015M10","Sweden","Russia","Males","Total","Asylum applicant","Person","35",""
"2015M10","Sweden","Russia","Females","Total","Asylum applicant","Person","35",""
"2015M10","Sweden","Extra EU-28","Males","Total","Asylum applicant","Person","28,575",""
"2015M10","Sweden","Extra EU-28","Females","Total","Asylum applicant","Person","10,480",""
"2015M10","Sweden","Eritrea","Males","Total","Asylum applicant","Person","510",""
"2015M10","Sweden","Eritrea","Females","Total","Asylum applicant","Person","290",""
"2015M10","Sweden","Afghanistan","Males","Total","Asylum applicant","Person","9,875",""
"2015M10","Sweden","Afghanistan","Females","Total","Asylum applicant","Person","1,710",""
"2015M10","Sweden","Pakistan","Males","Total","Asylum applicant","Person","65",""
"2015M10","Sweden","Pakistan","Females","Total","Asylum applicant","Person","10",""
"2015M10","Sweden","Iraq","Males","Total","Asylum applicant","Person","5,715",""
"2015M10","Sweden","Iraq","Females","Total","Asylum applicant","Person","1,760",""
"2015M10","Sweden","Syria","Males","Total","Asylum applicant","Person","8,250",""
"2015M10","Sweden","Syria","Females","Total","Asylum applicant","Person","4,690",""
"2015M10","United Kingdom","Albania","Males","Total","Asylum applicant","Person",":",""
"2015M10","United Kingdom","Albania","Females","Total","Asylum applicant","Person",":",""
"2015M10","United Kingdom","Serbia","Males","Total","Asylum applicant","Person",":",""
"2015M10","United Kingdom","Serbia","Females","Total","Asylum applicant","Person",":",""
"2015M10","United Kingdom","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person",":",""
"2015M10","United Kingdom","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person",":",""
"2015M10","United Kingdom","Russia","Males","Total","Asylum applicant","Person",":",""
"2015M10","United Kingdom","Russia","Females","Total","Asylum applicant","Person",":",""
"2015M10","United Kingdom","Extra EU-28","Males","Total","Asylum applicant","Person",":",""
